order_date,delivery_date,client_id,client_name,product_family,quantity,unit_price,revenue,on_time,non_conformity,unit_cost,margin,margin_rate
2024-08-12,2024-09-30,CL025,Manoir Industries,Découpage,2785,4.45,12393.25,No,No,2.55,5291.5,42.7
2023-04-15,2023-05-12,CL022,Mecachrome,Tôlerie,2342,68.13,159560.46,Yes,No,298.25,-538941.04,-337.77
2024-11-11,2024-11-21,CL009,Saint-Gobain,Emboutissage,2002,8.24,16496.48,Yes,No,5.04,6406.4,38.83
2024-01-20,2024-03-16,CL029,Timet,Emboutissage,2253,4.32,9732.96,Yes,No,3.93,878.67,9.03
2022-02-07,2022-03-18,CL015,Forvia,Découpage,316,4.35,1374.6,Yes,No,1.77,815.28,59.31
2022-08-18,2022-09-20,CL005,Thales,Découpage,1697,4.11,6974.67,Yes,No,2.36,2969.75,42.58
2023-07-17,2023-07-30,CL023,Figeac Aero,Tôlerie,4119,206.94,852385.86,Yes,No,249.14,-173821.8,-20.39
2023-03-14,2023-03-26,CL013,Michelin,Chaudronnerie,1870,1448.98,2709592.6,Yes,No,844.0,1131312.6,41.75
2022-01-27,2022-02-17,CL014,Plastic Omnium,Découpage,1971,1.22,2404.62,Yes,No,2.3,-2128.68,-88.52
2022-08-14,2022-09-07,CL020,Hutchinson,Chaudronnerie,732,1813.31,1327342.92,Yes,No,261.7,1135778.52,85.57
2024-03-08,2024-04-15,CL015,Forvia,Tôlerie,789,232.02,183063.78,Yes,No,334.81,-81101.31,-44.3
2022-10-11,2022-10-28,CL016,Soitec,Chaudronnerie,538,1020.13,548829.94,Yes,Yes,1136.37,-62537.12,-11.39
2024-05-28,2024-06-23,CL023,Figeac Aero,Emboutissage,4903,7.35,36037.05,Yes,No,3.06,21033.87,58.37
2024-08-17,2024-09-16,CL013,Michelin,Chaudronnerie,353,1677.51,592161.03,No,No,849.14,292414.61,49.38
2023-03-29,2023-04-19,CL017,Dassault Aviation,Tôlerie,3796,156.35,593504.6,Yes,No,49.91,404046.24,68.08
2024-10-16,2024-12-09,CL023,Figeac Aero,Tôlerie,3692,347.61,1283376.12,No,No,47.99,1106197.04,86.19
2024-03-26,2024-04-08,CL008,Valeo,Tôlerie,218,226.4,49355.2,Yes,No,114.0,24503.2,49.65
2023-10-21,2023-11-17,CL021,Lisi Group,Chaudronnerie,4746,863.67,4098977.82,Yes,No,1009.02,-689831.1,-16.83
2023-07-01,2023-08-18,CL002,Stellantis,Emboutissage,3416,7.21,24629.36,Yes,No,6.07,3894.24,15.81
2024-12-08,2025-01-09,CL005,Thales,Découpage,1321,2.24,2959.04,Yes,No,2.09,198.15,6.7
2022-01-17,2022-03-08,CL006,Schneider Electric,Emboutissage,2309,4.11,9489.99,Yes,No,4.05,138.54,1.46
2022-06-07,2022-06-27,CL012,Alstom,Chaudronnerie,3346,1704.6,5703591.6,No,No,646.91,3539030.74,62.05
2023-04-22,2023-06-04,CL018,Naval Group,Chaudronnerie,1957,382.3,748161.1,Yes,No,343.61,75716.33,10.12
2024-12-05,2025-01-01,CL030,Ugitech,Découpage,929,3.54,3288.66,No,No,0.68,2656.94,80.79
2023-06-02,2023-06-26,CL022,Mecachrome,Chaudronnerie,2054,647.71,1330396.34,Yes,No,1098.46,-925840.5,-69.59
2022-04-09,2022-04-20,CL022,Mecachrome,Tôlerie,428,56.97,24383.16,Yes,No,327.16,-115641.32,-474.27
2024-11-26,2024-12-05,CL001,Renault,Tôlerie,1759,125.04,219945.36,No,No,179.36,-95548.88,-43.44
2022-10-07,2022-11-05,CL030,Ugitech,Tôlerie,2852,323.0,921196.0,Yes,No,242.73,228930.04,24.85
2023-05-12,2023-06-13,CL017,Dassault Aviation,Tôlerie,1109,369.11,409342.99,Yes,Yes,323.05,51080.54,12.48
2022-10-29,2022-12-11,CL030,Ugitech,Tôlerie,3402,59.48,202350.96,No,No,63.39,-13301.82,-6.57
2022-06-30,2022-07-30,CL011,Total Energies,Chaudronnerie,2782,265.57,738815.74,Yes,No,1110.81,-2351457.68,-318.27
2023-08-30,2023-10-24,CL010,Legrand,Découpage,2490,4.56,11354.4,Yes,No,2.27,5702.1,50.22
2023-12-01,2023-12-26,CL019,MBDA,Découpage,1555,0.83,1290.65,No,No,2.22,-2161.45,-167.47
2024-09-19,2024-11-15,CL014,Plastic Omnium,Tôlerie,1080,452.38,488570.4,Yes,No,127.15,351248.4,71.89
2022-07-10,2022-08-10,CL026,Hydro Extrusion,Chaudronnerie,1860,610.7,1135902.0,No,No,1001.71,-727278.6,-64.03
2022-09-10,2022-10-07,CL010,Legrand,Emboutissage,4208,7.66,32233.28,Yes,No,5.71,8205.6,25.46
2024-09-07,2024-09-25,CL015,Forvia,Emboutissage,2949,3.79,11176.71,Yes,No,1.41,7018.62,62.8
2024-07-16,2024-09-01,CL028,Aperam,Chaudronnerie,1913,1745.75,3339619.75,Yes,No,812.24,1785804.63,53.47
2022-05-08,2022-06-16,CL019,MBDA,Tôlerie,688,365.2,251257.6,Yes,No,66.9,205230.4,81.68
2022-01-18,2022-03-15,CL004,Safran,Découpage,998,2.31,2305.38,Yes,No,3.09,-778.44,-33.77
2023-07-20,2023-09-17,CL002,Stellantis,Chaudronnerie,2485,337.34,838289.9,Yes,No,779.62,-1099065.8,-131.11
2023-07-24,2023-08-03,CL009,Saint-Gobain,Emboutissage,1617,7.59,12273.03,Yes,No,5.79,2910.6,23.72
2023-11-17,2024-01-04,CL010,Legrand,Emboutissage,2879,6.55,18857.45,Yes,No,3.02,10162.87,53.89
2023-09-18,2023-10-01,CL028,Aperam,Emboutissage,1512,1.03,1557.36,Yes,No,1.49,-695.52,-44.66
2024-05-03,2024-05-31,CL011,Total Energies,Tôlerie,1799,54.24,97577.76,Yes,No,48.07,11099.83,11.38
2024-08-19,2024-09-27,CL014,Plastic Omnium,Emboutissage,1435,8.28,11881.8,Yes,No,2.47,8337.35,70.17
2022-06-04,2022-06-27,CL007,Faurecia,Chaudronnerie,2450,666.92,1633954.0,Yes,No,447.73,537015.5,32.87
2023-05-05,2023-06-04,CL023,Figeac Aero,Chaudronnerie,2052,1345.04,2760022.08,Yes,No,846.04,1023948.0,37.1
2024-02-24,2024-04-04,CL015,Forvia,Emboutissage,1288,5.09,6555.92,Yes,No,0.84,5474.0,83.5
2022-09-03,2022-10-07,CL022,Mecachrome,Chaudronnerie,2604,1754.17,4567858.68,Yes,No,795.92,2495283.0,54.63
2024-11-28,2025-01-16,CL019,MBDA,Emboutissage,4699,9.25,43465.75,Yes,No,3.17,28569.92,65.73
2024-01-29,2024-03-16,CL022,Mecachrome,Emboutissage,2446,9.97,24386.62,Yes,No,4.34,13770.98,56.47
2023-06-22,2023-08-06,CL015,Forvia,Découpage,3813,1.19,4537.47,Yes,No,2.55,-5185.68,-114.29
2024-07-09,2024-08-06,CL030,Ugitech,Tôlerie,2215,438.33,970900.95,Yes,No,234.74,450951.85,46.45
2023-02-12,2023-04-08,CL028,Aperam,Tôlerie,1037,169.71,175989.27,No,No,345.16,-181941.65,-103.38
2023-06-09,2023-07-02,CL024,Aubert & Duval,Découpage,3549,3.16,11214.84,No,No,0.74,8588.58,76.58
2024-04-07,2024-05-17,CL008,Valeo,Découpage,3493,2.78,9710.54,Yes,No,1.68,3842.3,39.57
2024-06-21,2024-07-03,CL011,Total Energies,Tôlerie,2251,58.09,130760.59,Yes,No,168.82,-249253.23,-190.62
2022-02-05,2022-03-29,CL029,Timet,Emboutissage,2775,9.39,26057.25,No,No,3.33,16816.5,64.54
2023-11-16,2023-11-28,CL009,Saint-Gobain,Emboutissage,1183,1.7,2011.1,Yes,No,4.88,-3761.94,-187.06
2022-01-20,2022-03-01,CL015,Forvia,Tôlerie,3240,359.7,1165428.0,Yes,No,189.3,552096.0,47.37
2022-11-17,2022-11-24,CL001,Renault,Emboutissage,3360,8.07,27115.2,Yes,No,3.96,13809.6,50.93
2023-05-27,2023-06-12,CL030,Ugitech,Découpage,4921,4.08,20077.68,Yes,No,1.68,11810.4,58.82
2023-02-04,2023-03-03,CL001,Renault,Emboutissage,413,2.22,916.86,Yes,No,6.95,-1953.49,-213.06
2023-10-16,2023-10-27,CL019,MBDA,Emboutissage,4998,5.03,25139.94,Yes,No,6.54,-7546.98,-30.02
2024-08-29,2024-09-06,CL003,Airbus,Chaudronnerie,2735,1692.97,4630272.95,Yes,No,527.73,3186931.4,68.83
2023-04-16,2023-05-14,CL010,Legrand,Chaudronnerie,3392,744.82,2526429.44,Yes,No,280.61,1574600.32,62.33
2024-04-13,2024-06-06,CL008,Valeo,Chaudronnerie,4173,1041.95,4348057.35,No,No,1198.1,-651613.95,-14.99
2023-12-28,2024-01-05,CL015,Forvia,Emboutissage,97,3.46,335.62,Yes,No,6.98,-341.44,-101.73
2024-05-03,2024-05-19,CL010,Legrand,Tôlerie,1168,258.6,302044.8,Yes,No,127.17,153510.24,50.82
2022-02-20,2022-04-01,CL001,Renault,Découpage,4283,4.5,19273.5,Yes,No,1.44,13105.98,68.0
2023-07-29,2023-08-20,CL029,Timet,Emboutissage,2867,5.1,14621.7,Yes,No,6.63,-4386.51,-30.0
2022-05-30,2022-07-23,CL018,Naval Group,Tôlerie,1391,300.16,417522.56,Yes,No,259.01,57239.65,13.71
2022-11-10,2023-01-06,CL002,Stellantis,Emboutissage,4691,4.64,21766.24,Yes,No,2.56,9757.28,44.83
2023-07-24,2023-09-07,CL019,MBDA,Découpage,2074,2.57,5330.18,Yes,No,2.16,850.34,15.95
2022-11-01,2022-11-29,CL013,Michelin,Emboutissage,2384,1.14,2717.76,Yes,No,6.65,-13135.84,-483.33
2023-11-13,2023-12-01,CL022,Mecachrome,Découpage,327,1.78,582.06,Yes,No,2.9,-366.24,-62.92
2024-04-17,2024-05-17,CL001,Renault,Emboutissage,1512,4.93,7454.16,Yes,No,5.37,-665.28,-8.92
2024-12-13,2025-02-04,CL002,Stellantis,Découpage,2052,3.35,6874.2,Yes,No,2.66,1415.88,20.6
2024-09-29,2024-11-14,CL029,Timet,Emboutissage,4608,5.05,23270.4,Yes,No,1.82,14883.84,63.96
2023-03-20,2023-05-03,CL016,Soitec,Découpage,2032,2.02,4104.64,Yes,No,2.94,-1869.44,-45.54
2023-09-05,2023-09-21,CL015,Forvia,Chaudronnerie,128,898.58,115018.24,Yes,No,487.91,52565.76,45.7
2024-09-19,2024-10-30,CL013,Michelin,Emboutissage,719,3.18,2286.42,Yes,No,6.56,-2430.22,-106.29
2022-09-21,2022-11-17,CL016,Soitec,Emboutissage,3567,9.32,33244.44,Yes,No,3.0,22543.44,67.81
2024-12-12,2025-02-05,CL017,Dassault Aviation,Tôlerie,4150,284.78,1181837.0,Yes,No,305.16,-84577.0,-7.16
2024-09-30,2024-11-07,CL021,Lisi Group,Tôlerie,4419,56.03,247596.57,Yes,No,118.86,-277645.77,-112.14
2022-01-05,2022-01-18,CL029,Timet,Découpage,3260,0.59,1923.4,No,No,1.95,-4433.6,-230.51
2024-02-13,2024-03-11,CL029,Timet,Emboutissage,427,9.76,4167.52,No,No,1.37,3582.53,85.96
2024-05-26,2024-06-21,CL007,Faurecia,Découpage,2613,1.5,3919.5,Yes,No,2.41,-2377.83,-60.67
2024-09-18,2024-10-20,CL024,Aubert & Duval,Chaudronnerie,3864,1650.09,6375947.76,Yes,No,1193.46,1764418.32,27.67
2024-06-02,2024-06-12,CL026,Hydro Extrusion,Tôlerie,1111,76.22,84680.42,Yes,No,261.31,-205634.99,-242.84
2022-02-16,2022-04-09,CL017,Dassault Aviation,Découpage,4431,4.65,20604.15,Yes,No,1.97,11875.08,57.63
2024-05-16,2024-07-13,CL007,Faurecia,Découpage,3438,4.43,15230.34,Yes,No,0.44,13717.62,90.07
2024-04-02,2024-04-30,CL013,Michelin,Tôlerie,2271,306.99,697174.29,Yes,No,329.03,-50052.84,-7.18
2024-07-24,2024-08-14,CL005,Thales,Emboutissage,4179,1.08,4513.32,Yes,No,5.14,-16966.74,-375.93
2023-10-18,2023-12-03,CL026,Hydro Extrusion,Découpage,3644,1.66,6049.04,Yes,No,2.69,-3753.32,-62.05
2022-09-26,2022-10-23,CL017,Dassault Aviation,Tôlerie,518,233.07,120730.26,Yes,No,285.32,-27065.5,-22.42
2023-01-05,2023-01-26,CL003,Airbus,Emboutissage,2389,5.14,12279.46,Yes,No,5.41,-645.03,-5.25
2023-09-28,2023-10-26,CL007,Faurecia,Chaudronnerie,3174,735.82,2335492.68,Yes,No,695.81,126991.74,5.44
2023-10-19,2023-12-16,CL026,Hydro Extrusion,Tôlerie,697,64.83,45186.51,Yes,No,266.09,-140278.22,-310.44
2022-04-30,2022-06-03,CL017,Dassault Aviation,Découpage,4762,3.16,15047.92,Yes,No,2.3,4095.32,27.22
2024-04-10,2024-04-30,CL007,Faurecia,Chaudronnerie,1302,1143.48,1488810.96,Yes,No,1216.06,-94499.16,-6.35
2024-12-17,2025-01-19,CL021,Lisi Group,Emboutissage,3915,3.55,13898.25,Yes,No,5.76,-8652.15,-62.25
2024-01-11,2024-02-27,CL001,Renault,Emboutissage,3085,1.34,4133.9,Yes,No,0.96,1172.3,28.36
2022-04-27,2022-06-12,CL017,Dassault Aviation,Tôlerie,3219,497.57,1601677.83,Yes,No,154.35,1104825.18,68.98
2024-03-01,2024-04-04,CL030,Ugitech,Tôlerie,334,266.89,89141.26,Yes,No,45.94,73797.3,82.79
2024-10-09,2024-11-10,CL017,Dassault Aviation,Tôlerie,2003,390.2,781570.6,Yes,No,67.15,647069.15,82.79
2024-12-17,2025-02-10,CL011,Total Energies,Emboutissage,3986,5.07,20209.02,Yes,No,4.49,2311.88,11.44
2023-09-26,2023-10-04,CL025,Manoir Industries,Chaudronnerie,4822,277.71,1339117.62,Yes,No,1241.02,-4645080.82,-346.88
2023-05-28,2023-06-28,CL027,Constellium,Emboutissage,2780,3.79,10536.2,Yes,No,1.45,6505.2,61.74
2024-03-12,2024-03-21,CL029,Timet,Découpage,4382,1.94,8501.08,No,No,1.74,876.4,10.31
2023-07-14,2023-07-28,CL003,Airbus,Emboutissage,2593,8.55,22170.15,Yes,No,6.44,5471.23,24.68
2023-05-03,2023-06-22,CL015,Forvia,Découpage,3567,3.44,12270.48,Yes,No,2.91,1890.51,15.41
2024-06-15,2024-07-24,CL029,Timet,Chaudronnerie,3597,695.77,2502684.69,Yes,No,794.78,-356138.97,-14.23
2023-12-05,2024-01-22,CL021,Lisi Group,Tôlerie,161,485.48,78162.28,No,No,278.05,33396.23,42.73
2023-08-04,2023-10-01,CL011,Total Energies,Tôlerie,964,194.69,187681.16,Yes,No,199.65,-4781.44,-2.55
2024-02-29,2024-04-10,CL026,Hydro Extrusion,Emboutissage,4364,9.98,43552.72,Yes,No,1.7,36133.92,82.97
2024-05-10,2024-05-22,CL028,Aperam,Tôlerie,2381,498.27,1186380.87,Yes,No,74.29,1009496.38,85.09
2022-09-04,2022-10-19,CL016,Soitec,Chaudronnerie,4974,544.18,2706751.32,No,No,377.34,829862.16,30.66
2022-06-03,2022-07-31,CL025,Manoir Industries,Tôlerie,1201,190.73,229066.73,Yes,No,145.54,54273.19,23.69
2024-09-23,2024-10-22,CL022,Mecachrome,Emboutissage,697,5.37,3742.89,Yes,No,6.56,-829.43,-22.16
2023-11-28,2023-12-29,CL028,Aperam,Chaudronnerie,319,1395.38,445126.22,Yes,Yes,1147.59,79045.01,17.76
2024-12-28,2025-02-22,CL009,Saint-Gobain,Découpage,1512,2.88,4354.56,Yes,No,1.68,1814.4,41.67
2024-12-06,2025-01-24,CL024,Aubert & Duval,Emboutissage,3137,9.72,30491.64,No,No,3.81,18539.67,60.8
2024-10-05,2024-10-30,CL024,Aubert & Duval,Découpage,4578,3.76,17213.28,Yes,Yes,1.15,11948.58,69.41
2022-04-04,2022-04-15,CL001,Renault,Chaudronnerie,3377,581.68,1964333.36,Yes,Yes,1027.48,-1505466.6,-76.64
2024-08-15,2024-10-11,CL029,Timet,Emboutissage,3405,1.95,6639.75,No,No,5.76,-12973.05,-195.38
2024-10-08,2024-10-25,CL025,Manoir Industries,Emboutissage,823,7.2,5925.6,No,No,2.21,4106.77,69.31
2023-03-29,2023-04-16,CL022,Mecachrome,Chaudronnerie,855,485.21,414854.55,Yes,No,192.7,250096.05,60.29
2024-06-30,2024-07-16,CL016,Soitec,Tôlerie,1174,404.45,474824.3,Yes,No,231.53,203008.08,42.75
2022-08-06,2022-08-20,CL009,Saint-Gobain,Emboutissage,4772,3.8,18133.6,Yes,No,4.24,-2099.68,-11.58
2023-04-19,2023-05-19,CL019,MBDA,Emboutissage,1777,3.94,7001.38,Yes,No,3.23,1261.67,18.02
2023-03-08,2023-04-11,CL012,Alstom,Découpage,364,0.55,200.2,No,No,2.36,-658.84,-329.09
2022-12-07,2023-01-23,CL019,MBDA,Tôlerie,1882,365.46,687795.72,No,No,208.44,295511.64,42.97
2023-07-05,2023-08-16,CL022,Mecachrome,Découpage,2034,1.01,2054.34,Yes,No,1.1,-183.06,-8.91
2022-12-23,2023-02-04,CL009,Saint-Gobain,Découpage,2827,3.98,11251.46,No,No,1.57,6813.07,60.55
2022-01-23,2022-02-19,CL007,Faurecia,Tôlerie,3842,271.34,1042488.28,Yes,No,169.86,389886.16,37.4
2023-06-06,2023-06-20,CL014,Plastic Omnium,Tôlerie,4285,402.93,1726555.05,Yes,No,312.28,388435.25,22.5
2024-03-12,2024-03-27,CL029,Timet,Chaudronnerie,75,1251.07,93830.25,Yes,No,1350.74,-7475.25,-7.97
2024-02-01,2024-03-25,CL019,MBDA,Tôlerie,4925,87.09,428918.25,No,No,316.3,-1128859.25,-263.19
2023-03-18,2023-04-08,CL019,MBDA,Emboutissage,4276,7.89,33737.64,Yes,No,5.23,11374.16,33.71
2024-02-08,2024-04-02,CL002,Stellantis,Tôlerie,4100,81.41,333781.0,Yes,No,219.27,-565226.0,-169.34
2024-10-12,2024-12-03,CL009,Saint-Gobain,Chaudronnerie,2531,1061.66,2687061.46,No,No,1008.47,134623.89,5.01
2023-05-31,2023-07-16,CL013,Michelin,Chaudronnerie,2591,510.23,1322005.93,Yes,No,1323.28,-2106612.55,-159.35
2024-11-05,2024-11-29,CL015,Forvia,Chaudronnerie,1400,1554.2,2175880.0,Yes,No,455.0,1538880.0,70.72
2024-03-02,2024-04-19,CL003,Airbus,Tôlerie,1140,460.22,524650.8,No,No,203.56,292592.4,55.77
2022-12-02,2022-12-28,CL011,Total Energies,Tôlerie,2496,299.36,747202.56,Yes,No,252.23,117636.48,15.74
2022-09-15,2022-09-27,CL021,Lisi Group,Découpage,844,2.87,2422.28,No,Yes,2.47,337.6,13.94
2023-05-12,2023-05-30,CL014,Plastic Omnium,Découpage,236,3.94,929.84,No,No,1.11,667.88,71.83
2024-06-14,2024-06-22,CL030,Ugitech,Emboutissage,3525,1.05,3701.25,Yes,No,4.4,-11808.75,-319.05
2022-06-09,2022-06-22,CL025,Manoir Industries,Découpage,4547,4.63,21052.61,Yes,No,2.85,8093.66,38.44
2024-05-01,2024-05-23,CL008,Valeo,Emboutissage,2453,2.78,6819.34,Yes,No,3.69,-2232.23,-32.73
2023-11-21,2023-11-30,CL018,Naval Group,Chaudronnerie,737,1971.41,1452929.17,Yes,No,1139.56,613073.45,42.2
2023-01-15,2023-03-07,CL019,MBDA,Découpage,3696,3.81,14081.76,Yes,No,1.45,8722.56,61.94
2024-08-14,2024-08-23,CL016,Soitec,Tôlerie,3632,398.41,1447025.12,Yes,No,330.71,245886.4,16.99
2023-11-22,2023-12-25,CL002,Stellantis,Découpage,1046,3.45,3608.7,Yes,No,2.01,1506.24,41.74
2024-12-02,2025-01-27,CL008,Valeo,Emboutissage,1842,5.24,9652.08,Yes,No,4.45,1455.18,15.08
2022-10-12,2022-11-30,CL022,Mecachrome,Découpage,2750,3.07,8442.5,Yes,No,0.4,7342.5,86.97
2023-02-01,2023-03-19,CL006,Schneider Electric,Chaudronnerie,502,283.53,142332.06,Yes,No,354.54,-35647.02,-25.04
2022-01-12,2022-02-25,CL012,Alstom,Tôlerie,1558,330.78,515355.24,Yes,No,234.37,150206.78,29.15
2023-05-14,2023-06-22,CL015,Forvia,Emboutissage,1153,6.63,7644.39,Yes,No,3.35,3781.84,49.47
2024-01-24,2024-02-27,CL025,Manoir Industries,Tôlerie,3967,451.04,1789275.68,Yes,No,195.07,1015432.99,56.75
2022-02-04,2022-02-11,CL008,Valeo,Tôlerie,3417,277.55,948388.35,Yes,No,54.84,761000.07,80.24
2023-12-28,2024-01-11,CL004,Safran,Emboutissage,649,1.69,1096.81,Yes,No,5.96,-2771.23,-252.66
2024-04-28,2024-06-10,CL015,Forvia,Tôlerie,182,187.79,34177.78,Yes,No,282.12,-17168.06,-50.23
2022-03-31,2022-05-08,CL028,Aperam,Tôlerie,4364,345.03,1505710.92,Yes,No,93.39,1098156.96,72.93
2024-02-15,2024-04-09,CL020,Hutchinson,Découpage,3969,1.58,6271.02,Yes,No,2.33,-2976.75,-47.47
2023-08-28,2023-10-16,CL025,Manoir Industries,Tôlerie,526,176.24,92702.24,Yes,No,292.77,-61294.78,-66.12
2024-08-27,2024-10-09,CL017,Dassault Aviation,Tôlerie,532,419.21,223019.72,Yes,No,236.87,97004.88,43.5
2024-10-18,2024-10-28,CL013,Michelin,Tôlerie,1927,312.94,603035.38,Yes,No,132.78,347168.32,57.57
2023-02-22,2023-03-30,CL018,Naval Group,Tôlerie,2896,278.84,807520.64,Yes,No,241.68,107615.36,13.33
2022-04-25,2022-05-07,CL002,Stellantis,Emboutissage,2174,3.87,8413.38,Yes,No,2.03,4000.16,47.55
2023-09-09,2023-10-31,CL013,Michelin,Chaudronnerie,1939,1515.67,2938884.13,Yes,No,541.0,1889885.13,64.31
2024-04-05,2024-04-30,CL013,Michelin,Découpage,3955,1.79,7079.45,No,No,1.07,2847.6,40.22
2023-02-17,2023-03-27,CL022,Mecachrome,Tôlerie,2219,381.68,846947.92,Yes,No,210.43,380003.75,44.87
2023-12-30,2024-01-14,CL015,Forvia,Tôlerie,3793,81.55,309319.15,Yes,No,69.09,47260.78,15.28
2024-10-17,2024-11-04,CL020,Hutchinson,Emboutissage,2600,8.78,22828.0,No,No,6.58,5720.0,25.06
2024-01-31,2024-02-17,CL029,Timet,Chaudronnerie,4944,1099.22,5434543.68,Yes,No,560.23,2664766.56,49.03
2023-11-07,2023-12-29,CL027,Constellium,Tôlerie,4086,247.33,1010590.38,Yes,No,103.98,585728.1,57.96
2023-04-02,2023-04-24,CL010,Legrand,Emboutissage,1103,6.5,7169.5,Yes,No,3.83,2945.01,41.08
2024-07-08,2024-07-15,CL029,Timet,Découpage,3890,3.31,12875.9,Yes,No,1.19,8246.8,64.05
2022-07-11,2022-08-31,CL003,Airbus,Découpage,2504,1.09,2729.36,Yes,No,2.01,-2303.68,-84.4
2024-01-09,2024-03-08,CL019,MBDA,Tôlerie,2589,390.31,1010512.59,Yes,No,144.78,635677.17,62.91
2024-09-04,2024-10-01,CL003,Airbus,Tôlerie,2498,174.17,435076.66,Yes,No,76.6,243729.86,56.02
2024-10-05,2024-11-10,CL022,Mecachrome,Chaudronnerie,2795,1828.93,5111859.35,Yes,No,475.03,3784150.5,74.03
2022-04-06,2022-04-25,CL014,Plastic Omnium,Chaudronnerie,2768,1672.13,4628455.84,Yes,No,692.43,2711809.6,58.59
2023-10-25,2023-12-04,CL008,Valeo,Tôlerie,1584,205.82,326018.88,Yes,No,44.54,255467.52,78.36
2022-02-06,2022-02-16,CL027,Constellium,Emboutissage,2383,8.27,19707.41,Yes,No,5.56,6457.93,32.77
2022-10-06,2022-11-09,CL023,Figeac Aero,Chaudronnerie,4000,841.5,3366000.0,Yes,No,923.5,-328000.0,-9.74
2022-08-05,2022-09-18,CL030,Ugitech,Tôlerie,4855,95.43,463312.65,Yes,No,224.43,-626295.0,-135.18
2024-05-16,2024-06-22,CL004,Safran,Chaudronnerie,1103,1931.4,2130334.2,Yes,No,828.02,1217028.14,57.13
2024-05-22,2024-06-24,CL027,Constellium,Tôlerie,1199,343.67,412060.33,Yes,No,220.95,147141.28,35.71
2022-03-03,2022-03-14,CL028,Aperam,Découpage,2699,2.55,6882.45,Yes,No,3.29,-1997.26,-29.02
2023-08-19,2023-09-19,CL020,Hutchinson,Tôlerie,4105,229.0,940045.0,Yes,No,37.7,785286.5,83.54
2023-12-30,2024-01-08,CL011,Total Energies,Découpage,1885,1.96,3694.6,Yes,No,0.45,2846.35,77.04
2023-02-01,2023-03-12,CL026,Hydro Extrusion,Chaudronnerie,3416,1966.61,6717939.76,Yes,No,381.28,5415487.28,80.61
2023-11-30,2023-12-10,CL011,Total Energies,Tôlerie,1797,110.64,198820.08,Yes,No,87.7,41223.18,20.73
2024-11-08,2024-12-09,CL027,Constellium,Chaudronnerie,3942,766.65,3022134.3,Yes,No,368.31,1570256.28,51.96
2022-06-26,2022-07-22,CL030,Ugitech,Découpage,1617,2.68,4333.56,Yes,No,2.45,371.91,8.58
2023-01-31,2023-03-12,CL011,Total Energies,Tôlerie,3758,265.1,996245.8,Yes,No,179.74,320782.88,32.2
2023-03-21,2023-04-22,CL002,Stellantis,Chaudronnerie,58,1048.46,60810.68,Yes,No,1389.64,-19788.44,-32.54
2022-03-17,2022-03-28,CL030,Ugitech,Découpage,3871,1.29,4993.59,Yes,No,1.03,1006.46,20.16
2022-09-22,2022-11-02,CL017,Dassault Aviation,Chaudronnerie,2190,460.88,1009327.2,No,No,531.65,-154986.3,-15.36
2023-03-31,2023-05-04,CL009,Saint-Gobain,Emboutissage,3056,3.29,10054.24,Yes,No,6.9,-11032.16,-109.73
2023-12-19,2024-01-23,CL028,Aperam,Découpage,2843,4.62,13134.66,Yes,No,2.96,4719.38,35.93
2024-01-05,2024-01-20,CL028,Aperam,Découpage,1407,1.01,1421.07,Yes,No,1.8,-1111.53,-78.22
2024-04-30,2024-06-27,CL002,Stellantis,Découpage,3836,3.91,14998.76,Yes,No,2.07,7058.24,47.06
2022-05-24,2022-07-07,CL029,Timet,Tôlerie,4584,390.9,1791885.6,Yes,No,300.6,413935.2,23.1
2024-06-03,2024-07-29,CL024,Aubert & Duval,Tôlerie,841,414.4,348510.4,Yes,No,186.51,191655.49,54.99
2024-12-28,2025-01-09,CL015,Forvia,Tôlerie,2707,448.98,1215388.86,Yes,No,99.9,944959.56,77.75
2023-01-31,2023-02-25,CL016,Soitec,Emboutissage,4787,3.37,16132.19,Yes,No,5.92,-12206.85,-75.67
2024-11-14,2025-01-03,CL025,Manoir Industries,Emboutissage,2745,3.02,8289.9,Yes,No,4.09,-2937.15,-35.43
2024-08-05,2024-08-22,CL004,Safran,Découpage,91,2.59,235.69,Yes,No,0.79,163.8,69.5
2024-06-09,2024-06-17,CL008,Valeo,Emboutissage,96,3.39,325.44,Yes,No,3.89,-48.0,-14.75
2023-07-23,2023-09-14,CL009,Saint-Gobain,Chaudronnerie,2073,1521.76,3154608.48,Yes,No,660.64,1785101.76,56.59
2024-11-28,2025-01-17,CL026,Hydro Extrusion,Découpage,831,3.36,2792.16,Yes,No,3.11,207.75,7.44
2022-04-19,2022-06-08,CL026,Hydro Extrusion,Découpage,172,4.44,763.68,Yes,No,0.7,643.28,84.23
2024-12-01,2024-12-16,CL005,Thales,Chaudronnerie,3749,348.93,1308138.57,Yes,No,1242.76,-3350968.67,-256.16
2024-07-23,2024-08-19,CL016,Soitec,Découpage,2407,4.62,11120.34,No,No,1.94,6450.76,58.01
2023-02-02,2023-03-04,CL013,Michelin,Emboutissage,1942,3.64,7068.88,Yes,No,3.25,757.38,10.71
2023-09-26,2023-11-05,CL030,Ugitech,Tôlerie,2738,270.81,741477.78,Yes,No,86.02,505955.02,68.24
2024-01-03,2024-01-31,CL007,Faurecia,Chaudronnerie,3545,989.5,3507777.5,Yes,No,1023.03,-118863.85,-3.39
